# distance R15
3.000 3.100 3.200 3.300 3.400 3.500 3.600 3.700 3.800 3.900 4.000 4.100 4.200 4.300 4.400 4.500 4.600 4.700 4.800 4.900 5.000 5.100 5.200 5.300 5.400 5.500 5.600 5.700 5.800 5.900 6.000 6.100 6.200 6.300 6.400 6.500 6.600 6.700 6.800 6.900 7.000 7.100 7.200 7.300 7.400 7.500 7.600 7.700 7.800 7.900 8.000 8.100 8.200 8.300 8.400 8.500 8.600 8.700 8.800 8.900 9.000 9.100 9.200 9.300 9.400 9.500 9.600 9.700 9.800 9.900 10.000 10.100 10.200 10.300 10.400 10.500 10.600 10.700 10.800 10.900 11.000 11.100 11.200 11.300 11.400 11.500 11.600 11.700 11.800 11.900 12.000 12.100 12.200 12.300 12.400 12.500 12.600 12.700 12.800 12.900 13.000 13.100 13.200 13.300 13.400 13.500 13.600 13.700 13.800 13.900 14.000 14.100 14.200 14.300 14.400 14.500 14.600 14.700 14.800 14.900 15.000 15.100 15.200 15.300 15.400 15.500  
# GG.HH
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.003 0.004 0.006 0.008 0.011 0.014 0.017 0.020 0.023 0.025 0.026 0.028 0.031 0.037 0.046 0.059 0.085 0.148 0.296 0.602 1.057 1.461 1.533 1.240 0.821 0.488 0.289 0.185 0.129 0.098 0.079 0.068 0.059 0.054 0.052 0.050 0.049 0.048 0.048 0.048 0.048 0.048 0.048 0.047 0.045 0.041 0.036 0.031 0.029 0.028 0.026 0.024 0.021 0.018 0.015 0.012 0.010 0.008 0.007 0.006 0.006 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.005 0.005 0.005 0.005 0.006 0.006 0.006 0.005 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000  
# GG.EE
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.002 0.002 0.002 0.002 0.002 0.003 0.003 0.004 0.005 0.006 0.006 0.006 0.006 0.006 0.006 0.006 0.007 0.007 0.007 0.007 0.007 0.008 0.009 0.010 0.012 0.013 0.014 0.016 0.018 0.021 0.024 0.027 0.031 0.037 0.044 0.050 0.058 0.068 0.079 0.090 0.101 0.108 0.110 0.109 0.108 0.110 0.115 0.122 0.133 0.150 0.170 0.194 0.219 0.250 0.294 0.350 0.411 0.476 0.543 0.604 0.648 0.662 0.644 0.601 0.534 0.448 0.354 0.264 0.184 0.117 0.066 0.032 0.012 0.003 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
# GG.CC
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.002 0.002 0.002 0.002 0.002 0.003 0.003 0.004 0.005 0.006 0.006 0.006 0.006 0.006 0.006 0.006 0.007 0.007 0.007 0.007 0.007 0.008 0.009 0.010 0.012 0.013 0.014 0.016 0.018 0.021 0.024 0.027 0.031 0.037 0.044 0.050 0.058 0.068 0.079 0.090 0.101 0.108 0.110 0.109 0.108 0.110 0.115 0.122 0.133 0.150 0.170 0.194 0.219 0.250 0.294 0.350 0.411 0.476 0.543 0.604 0.648 0.662 0.644 0.601 0.534 0.448 0.354 0.264 0.184 0.117 0.066 0.032 0.012 0.003 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000  
