# ALA 0

# ARG 8
# TRP 8
0.155369 4.0556 0.5132 -0.2377 0.1017 0.1537 19.2368
0.125932 4.2092 1.0304 -0.6068 0.0947 0.1242 76.1888
0.054914 4.5259 0.7442 -0.9276 0.0501 0.1632 121.0137
0.320309 4.0754 0.4466 -2.9000 0.1088 0.1549 13.5183
0.048380 4.2025 0.9983 -2.5482 0.0864 0.0902 109.4424
0.137351 4.4980 0.6518 -2.2420 0.0805 0.1663 113.4785
0.107320 4.2202 1.6381 -1.3261 0.1081 0.1036 54.5840
0.050426 4.2092 1.6325 -1.8783 0.0900 0.0911 87.4882

# TYR 3
0.344225 4.1673 0.7901 -0.4886 0.0553 0.1178 127.8535
0.117628 4.2012 1.6731 -1.5425 0.0479 0.0554 60.3747
0.538148 4.1609 0.6931 -2.6888 0.0569 0.1245 69.9970

# VAL 3
0.732789 2.1887 0.5945 -1.5224 0.0192 0.0351 200.0000
0.074316 2.2074 1.0260 -1.2492 0.0194 0.0490 200.0000
0.192896 2.1996 1.0444 -1.8599 0.0190 0.0459 200.0000

