# planar angle A13
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.009	0.027	0.060	0.104	0.131	0.119	0.080	0.044	0.024	0.014	0.008	0.006	0.006	0.005	0.003	0.002	0.003	0.003	0.002	0.003	0.003	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.011	0.027	0.025	0.009	0.002	0.010	0.036	0.054	0.036	0.015	0.022	0.030	0.024	0.035	0.054	0.039	0.015	0.016	0.029	0.022	0.006	0.001	0.005	0.020	0.029	0.015	0.003	0.000	0.003	0.015	0.029	0.021	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.031	0.066	0.057	0.019	0.002	0.000	0.000	0.000	0.000	0.001	0.008	0.021	0.021	0.008	0.001	0.000	0.000	0.001	0.007	0.032	0.061	0.055	0.022	0.003	0.001	0.007	0.021	0.027	0.033	0.048	0.036	0.021	0.025	0.018	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.011	0.015	0.013	0.021	0.046	0.066	0.070	0.070	0.058	0.036	0.020	0.016	0.020	0.020	0.015	0.015	0.015	0.016	0.012	0.011	0.011	0.005	0.001	0.000	0.000	0.001	0.005	0.009	0.007	0.003	0.000	0.000	0.000	0.001	0.003	0.007	0.010	0.011	0.007	0.002	0.000	0.001	0.004	0.005	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.011	0.016	0.013	0.008	0.014	0.029	0.039	0.046	0.052	0.046	0.029	0.014	0.010	0.014	0.017	0.020	0.022	0.013	0.005	0.011	0.022	0.021	0.015	0.012	0.011	0.008	0.010	0.009	0.005	0.010	0.020	0.024	0.014	0.004	0.000	0.000	0.003	0.008	0.009	0.004	0.001	0.000	0.000	0.000	0.000	0.002	0.008	0.009	0.004	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.EC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.010	0.013	0.011	0.011	0.011	0.011	0.014	0.014	0.011	0.011	0.022	0.030	0.027	0.029	0.031	0.029	0.023	0.023	0.026	0.026	0.025	0.021	0.017	0.016	0.020	0.020	0.013	0.012	0.015	0.015	0.012	0.009	0.010	0.013	0.017	0.015	0.007	0.004	0.007	0.007	0.005	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.007	0.009	0.010	0.016	0.030	0.038	0.028	0.018	0.022	0.027	0.022	0.014	0.013	0.021	0.028	0.028	0.025	0.026	0.020	0.013	0.012	0.011	0.008	0.007	0.007	0.010	0.012	0.011	0.011	0.018	0.021	0.016	0.011	0.012	0.013	0.011	0.009	0.010	0.008	0.007	0.006	0.005	0.002	0.001	0.002	0.004	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.AA
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.012	0.028	0.054	0.075	0.073	0.055	0.038	0.027	0.019	0.013	0.010	0.008	0.007	0.007	0.007	0.007	0.009	0.009	0.010	0.010	0.010	0.010	0.011	0.011	0.011	0.011	0.011	0.011	0.010	0.010	0.009	0.009	0.008	0.008	0.008	0.007	0.007	0.006	0.005	0.004	0.003	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.CC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.003	0.008	0.018	0.031	0.041	0.044	0.043	0.042	0.035	0.025	0.018	0.013	0.010	0.008	0.008	0.009	0.012	0.015	0.016	0.015	0.014	0.014	0.014	0.015	0.016	0.016	0.015	0.013	0.012	0.012	0.011	0.010	0.009	0.010	0.010	0.011	0.011	0.010	0.008	0.007	0.005	0.004	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.EE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.002	0.003	0.004	0.006	0.006	0.006	0.005	0.005	0.006	0.006	0.006	0.006	0.005	0.006	0.006	0.006	0.006	0.008	0.012	0.017	0.021	0.023	0.024	0.023	0.023	0.028	0.034	0.038	0.038	0.034	0.029	0.028	0.029	0.027	0.024	0.021	0.021	0.019	0.015	0.012	0.009	0.006	0.004	0.003	0.002	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.006	0.017	0.045	0.094	0.134	0.127	0.085	0.049	0.029	0.018	0.012	0.009	0.007	0.006	0.004	0.003	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.012	0.028	0.024	0.008	0.002	0.007	0.024	0.028	0.012	0.002	0.000	0.000	0.001	0.007	0.034	0.059	0.045	0.037	0.056	0.067	0.047	0.016	0.002	0.000	0.000	0.002	0.013	0.028	0.023	0.007	0.001	0.000	0.000	0.002	0.014	0.029	0.022	0.006	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.006	0.013	0.019	0.024	0.028	0.030	0.036	0.040	0.039	0.042	0.043	0.029	0.013	0.008	0.007	0.004	0.005	0.009	0.013	0.013	0.014	0.010	0.005	0.008	0.016	0.018	0.014	0.010	0.007	0.005	0.011	0.017	0.014	0.012	0.011	0.008	0.005	0.005	0.006	0.009	0.015	0.013	0.005	0.003	0.004	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.011	0.024	0.039	0.049	0.052	0.047	0.038	0.030	0.023	0.018	0.015	0.012	0.010	0.012	0.015	0.014	0.012	0.011	0.013	0.014	0.013	0.013	0.016	0.016	0.015	0.015	0.016	0.015	0.013	0.011	0.011	0.011	0.010	0.008	0.005	0.003	0.003	0.003	0.002	0.002	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.006	0.012	0.020	0.032	0.041	0.040	0.035	0.031	0.023	0.014	0.009	0.009	0.011	0.011	0.008	0.008	0.010	0.014	0.017	0.019	0.021	0.023	0.022	0.018	0.018	0.020	0.021	0.018	0.015	0.014	0.012	0.009	0.007	0.010	0.012	0.012	0.011	0.008	0.006	0.006	0.005	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.EC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.007	0.014	0.015	0.013	0.013	0.015	0.017	0.015	0.011	0.009	0.008	0.008	0.009	0.010	0.012	0.014	0.016	0.016	0.015	0.014	0.015	0.019	0.020	0.019	0.018	0.020	0.023	0.024	0.024	0.024	0.024	0.024	0.022	0.021	0.021	0.020	0.017	0.014	0.013	0.011	0.008	0.005	0.004	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.004	0.006	0.009	0.010	0.014	0.023	0.023	0.015	0.017	0.021	0.018	0.014	0.009	0.005	0.004	0.004	0.005	0.008	0.013	0.014	0.018	0.023	0.023	0.020	0.021	0.021	0.021	0.023	0.024	0.021	0.021	0.027	0.024	0.016	0.011	0.011	0.017	0.024	0.019	0.011	0.009	0.010	0.008	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.AA
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.010	0.029	0.064	0.099	0.104	0.077	0.045	0.026	0.016	0.011	0.009	0.007	0.005	0.005	0.005	0.006	0.006	0.007	0.008	0.008	0.008	0.008	0.008	0.007	0.007	0.007	0.006	0.006	0.006	0.006	0.006	0.005	0.005	0.005	0.004	0.004	0.004	0.003	0.003	0.003	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.CC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.007	0.014	0.023	0.031	0.042	0.050	0.047	0.038	0.027	0.018	0.013	0.009	0.007	0.008	0.010	0.013	0.016	0.018	0.017	0.016	0.018	0.020	0.021	0.019	0.017	0.015	0.013	0.013	0.012	0.011	0.010	0.008	0.008	0.009	0.010	0.009	0.007	0.005	0.005	0.004	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.EE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.003	0.002	0.002	0.003	0.004	0.005	0.006	0.005	0.005	0.005	0.005	0.006	0.011	0.014	0.015	0.018	0.023	0.027	0.027	0.027	0.025	0.023	0.024	0.026	0.026	0.026	0.028	0.032	0.035	0.033	0.029	0.025	0.019	0.017	0.016	0.015	0.015	0.014	0.010	0.007	0.004	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.012	0.039	0.091	0.143	0.148	0.102	0.053	0.025	0.013	0.009	0.006	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.036	0.087	0.084	0.037	0.026	0.033	0.019	0.006	0.013	0.035	0.049	0.043	0.021	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.015	0.040	0.054	0.039	0.014	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.023	0.055	0.069	0.053	0.032	0.019	0.015	0.013	0.006	0.001	0.002	0.006	0.007	0.005	0.007	0.010	0.015	0.023	0.032	0.034	0.029	0.024	0.019	0.018	0.020	0.017	0.012	0.007	0.003	0.005	0.007	0.008	0.012	0.012	0.005	0.001	0.000	0.000	0.002	0.005	0.007	0.007	0.007	0.005	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.004	0.007	0.014	0.026	0.041	0.052	0.059	0.060	0.052	0.039	0.030	0.020	0.013	0.009	0.008	0.007	0.006	0.008	0.011	0.014	0.018	0.021	0.019	0.014	0.011	0.009	0.007	0.007	0.010	0.013	0.012	0.010	0.006	0.003	0.003	0.005	0.004	0.002	0.002	0.003	0.003	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.008	0.011	0.012	0.013	0.018	0.024	0.028	0.027	0.023	0.023	0.022	0.016	0.012	0.011	0.015	0.019	0.018	0.016	0.019	0.020	0.019	0.020	0.023	0.028	0.031	0.024	0.016	0.015	0.017	0.016	0.013	0.008	0.006	0.009	0.011	0.012	0.010	0.008	0.007	0.006	0.004	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AE.EC
