# torsion angle T14
0.000	0.000	0.001	0.005	0.014	0.024	0.023	0.012	0.004	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.010	0.021	0.025	0.016	0.006	0.001	0.001	0.006	0.016	0.025	0.021	0.010	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.013	0.023	0.024	0.014	0.005	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.HC
0.000	0.000	0.000	0.001	0.002	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.007	0.009	0.013	0.015	0.014	0.011	0.008	0.005	0.003	0.003	0.002	0.001	0.001	0.002	0.004	0.004	0.005	0.006	0.005	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.005	0.007	0.007	0.007	0.007	0.008	0.009	0.008	0.007	0.009	0.012	0.015	0.015	0.012	0.009	0.007	0.007	0.006	0.005	0.004	0.002	0.001	0.002	0.004	0.004	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.002	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.CH
0.001	0.003	0.005	0.005	0.002	0.001	0.000	0.002	0.004	0.005	0.004	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.009	0.014	0.015	0.011	0.009	0.008	0.008	0.005	0.003	0.001	0.000	0.000	0.000	0.002	0.004	0.005	0.004	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.005	0.005	0.002	0.001	0.000	0.000	0.000	0.000	0.001	0.003	0.008	0.013	0.016	0.013	0.010	0.008	0.007	0.006	0.003	0.001	0.000	0.000	0.001	0.004	0.005	0.005	0.003	0.004	0.009	0.015	0.014	0.008	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.004	0.005	0.004	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.EC
0.000	0.001	0.004	0.008	0.010	0.008	0.006	0.008	0.014	0.019	0.018	0.014	0.012	0.011	0.008	0.004	0.001	0.000	0.000	0.000	0.001	0.004	0.007	0.011	0.013	0.011	0.006	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.005	0.005	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.005	0.009	0.013	0.013	0.009	0.004	0.001	0.000	0.000	0.000	0.001	0.004	0.007	0.009	0.011	0.012	0.008	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AC.CE
0.001	0.002	0.002	0.002	0.003	0.006	0.009	0.009	0.008	0.008	0.008	0.008	0.007	0.006	0.004	0.003	0.002	0.002	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.000	0.001	0.002	0.002	0.001	0.000	0.000	0.000	0.000	0.001	0.001	0.002	0.002	0.001	0.000	0.000	0.001	0.002	0.002	0.001	0.000	0.001	0.002	0.002	0.002	0.002	0.003	0.004	0.005	0.005	0.005	0.005	0.006	0.006	0.006	0.009	0.012	0.012	0.011	0.009	0.007	0.006	0.005	0.004	0.004	0.003	0.001	0.001	0.001	0.003	0.004	0.004	0.002	0.001	0.000	0.000	0.000	0.000	0.001	0.002	0.005	0.007	0.006	0.005	0.005	0.004	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.003	0.003	0.002	0.001	
# AD.AA
0.002	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.003	0.003	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.003	0.004	0.006	0.011	0.018	0.023	0.023	0.017	0.010	0.006	0.004	0.003	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.002	0.001	
# AD.CC
0.002	0.002	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.004	0.004	0.004	0.004	0.005	0.006	0.006	0.006	0.006	0.006	0.005	0.005	0.004	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.004	0.004	0.004	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.002	0.003	0.004	0.005	0.005	0.004	0.003	0.003	0.002	0.002	0.001	
# AD.EE
0.008	0.014	0.017	0.018	0.019	0.019	0.019	0.017	0.015	0.012	0.009	0.007	0.006	0.005	0.005	0.005	0.004	0.004	0.004	0.004	0.004	0.004	0.003	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.003	0.004	0.005	0.007	0.009	0.009	0.008	0.005	
# AD.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.001	0.002	0.003	0.005	0.011	0.022	0.037	0.049	0.048	0.036	0.021	0.012	0.007	0.005	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.016	0.030	0.032	0.019	0.007	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.014	0.029	0.033	0.021	0.008	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.014	0.028	0.033	0.022	0.008	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AD.EH
0.000	0.000	0.000	0.000	0.000	0.002	0.006	0.011	0.013	0.012	0.008	0.007	0.014	0.024	0.029	0.024	0.016	0.012	0.012	0.012	0.010	0.006	0.002	0.001	0.000	0.001	0.003	0.008	0.015	0.015	0.009	0.003	0.001	0.000	0.000	0.002	0.005	0.008	0.007	0.004	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.007	0.008	
# AD.HC
0.004	0.004	0.004	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.004	0.005	0.006	0.007	0.007	0.006	0.005	0.004	0.003	0.002	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.003	0.004	0.005	0.006	0.005	0.004	0.002	0.001	0.001	0.001	0.002	0.003	0.003	0.002	0.002	0.003	0.003	0.002	0.002	0.003	0.003	0.004	0.005	0.005	0.005	0.006	0.006	0.006	0.005	0.004	0.005	0.005	0.006	0.006	0.006	0.005	0.004	0.005	0.005	0.005	0.005	0.006	0.007	0.007	0.005	0.005	0.005	0.005	0.004	
# AD.CH
