# distance R13
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.010	0.035	0.089	0.168	0.245	0.294	0.316	0.314	0.287	0.251	0.234	0.252	0.298	0.352	0.406	0.467	0.537	0.609	0.686	0.766	0.820	0.802	0.695	0.519	0.320	0.154	0.055	0.014	0.002	0.000	
# AD.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.007	0.024	0.056	0.103	0.165	0.245	0.337	0.409	0.436	0.409	0.333	0.240	0.191	0.220	0.314	0.430	0.535	0.621	0.694	0.752	0.773	0.752	0.695	0.577	0.390	0.198	0.071	0.018	0.003	0.000	
# AE.AA
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.002	0.004	0.015	0.058	0.197	0.518	1.013	1.450	1.526	1.210	0.765	0.430	0.250	0.175	0.157	0.169	0.193	0.215	0.226	0.228	0.222	0.211	0.197	0.178	0.153	0.116	0.072	0.034	0.012	0.003	0.000	0.000	
# AE.CC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.006	0.009	0.011	0.011	0.015	0.034	0.091	0.214	0.408	0.636	0.816	0.855	0.736	0.536	0.365	0.284	0.296	0.364	0.441	0.499	0.529	0.525	0.489	0.436	0.384	0.337	0.280	0.202	0.116	0.051	0.016	0.004	0.001	0.000	
# AE.EE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.010	0.023	0.039	0.052	0.065	0.081	0.100	0.118	0.144	0.199	0.290	0.411	0.543	0.655	0.734	0.803	0.892	0.985	1.019	0.943	0.769	0.551	0.335	0.161	0.057	0.014	0.002	0.000	
# AE.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.015	0.072	0.265	0.719	1.421	2.023	2.076	1.559	0.893	0.429	0.201	0.106	0.064	0.041	0.029	0.021	0.016	0.013	0.010	0.007	0.005	0.004	0.003	0.002	0.001	0.001	0.000	0.000	0.000	0.000	
# AE.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.014	0.080	0.289	0.676	1.046	1.122	0.931	0.733	0.670	0.672	0.595	0.401	0.191	0.062	0.013	0.003	0.013	0.065	0.218	0.471	0.654	0.584	0.336	0.124	0.030	0.005	0.000	0.000	
# AE.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.031	0.128	0.354	0.673	0.901	0.876	0.655	0.408	0.235	0.150	0.145	0.212	0.359	0.551	0.695	0.718	0.632	0.494	0.365	0.292	0.269	0.256	0.230	0.181	0.114	0.052	0.016	0.003	0.000	
# AE.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.006	0.019	0.045	0.092	0.190	0.384	0.667	0.947	1.091	1.037	0.836	0.591	0.388	0.271	0.248	0.298	0.375	0.417	0.395	0.342	0.307	0.287	0.249	0.192	0.140	0.096	0.055	0.024	0.007	0.001	0.000	0.000	
# AE.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.010	0.033	0.081	0.153	0.237	0.332	0.435	0.514	0.533	0.497	0.441	0.403	0.406	0.447	0.507	0.579	0.654	0.698	0.670	0.575	0.469	0.396	0.346	0.276	0.177	0.087	0.032	0.009	0.002	0.000	
# AE.EC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.018	0.052	0.119	0.216	0.316	0.380	0.395	0.388	0.384	0.376	0.363	0.373	0.432	0.533	0.630	0.681	0.693	0.684	0.652	0.601	0.542	0.467	0.354	0.214	0.096	0.030	0.007	0.001	0.000	
# AE.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.011	0.029	0.063	0.122	0.208	0.310	0.395	0.427	0.398	0.342	0.303	0.305	0.339	0.391	0.453	0.513	0.556	0.576	0.578	0.577	0.592	0.624	0.635	0.561	0.392	0.202	0.074	0.019	0.003	0.000	
# AF.AA
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.005	0.007	0.009	0.013	0.024	0.062	0.171	0.406	0.750	1.050	1.124	0.954	0.687	0.464	0.326	0.256	0.229	0.233	0.263	0.310	0.360	0.393	0.394	0.365	0.318	0.267	0.215	0.160	0.101	0.051	0.019	0.005	0.001	0.000	
# AF.CC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.008	0.018	0.031	0.046	0.060	0.072	0.084	0.108	0.159	0.249	0.382	0.539	0.678	0.743	0.706	0.598	0.476	0.389	0.350	0.352	0.379	0.412	0.440	0.451	0.438	0.408	0.375	0.337	0.282	0.209	0.128	0.062	0.022	0.006	0.001	0.000	
# AF.EE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.006	0.017	0.035	0.058	0.078	0.085	0.082	0.088	0.127	0.215	0.352	0.540	0.778	1.025	1.194	1.220	1.113	0.936	0.744	0.558	0.378	0.218	0.101	0.036	0.010	0.002	0.000	
# AF.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.019	0.080	0.276	0.716	1.360	1.887	1.927	1.493	0.931	0.518	0.293	0.180	0.116	0.075	0.049	0.032	0.020	0.012	0.006	0.003	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
# AF.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.006	0.033	0.112	0.263	0.450	0.635	0.797	0.892	0.888	0.831	0.769	0.710	0.638	0.541	0.435	0.349	0.290	0.250	0.218	0.171	0.112	0.085	0.112	0.150	0.138	0.083	0.032	0.008	0.001	0.000	
# AF.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.015	0.071	0.216	0.423	0.533	0.439	0.273	0.245	0.412	0.651	0.767	0.688	0.525	0.373	0.230	0.122	0.118	0.259	0.494	0.667	0.671	0.567	0.463	0.367	0.245	0.118	0.039	0.008	0.001	0.000	0.000	
# AF.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.018	0.055	0.142	0.302	0.538	0.822	1.078	1.206	1.174	1.048	0.891	0.713	0.501	0.297	0.163	0.130	0.169	0.210	0.201	0.149	0.091	0.050	0.026	0.013	0.005	0.001	0.000	0.000	0.000	0.000	
# AF.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.011	0.032	0.070	0.124	0.207	0.351	0.559	0.742	0.787	0.690	0.560	0.475	0.430	0.412	0.425	0.452	0.473	0.488	0.478	0.425	0.356	0.309	0.279	0.248	0.219	0.180	0.123	0.062	0.023	0.006	0.001	
# AF.EC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.008	0.023	0.054	0.106	0.192	0.317	0.436	0.472	0.417	0.339	0.297	0.311	0.393	0.524	0.646	0.711	0.705	0.657	0.600	0.541	0.471	0.412	0.390	0.374	0.305	0.186	0.081	0.024	0.005	0.001	
# AF.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.010	0.032	0.077	0.144	0.226	0.309	0.384	0.427	0.414	0.353	0.292	0.268	0.291	0.352	0.435	0.513	0.570	0.623	0.685	0.723	0.708	0.652	0.567	0.444	0.287	0.142	0.052	0.013	0.002	0.000	
# AG.AA
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.004	0.006	0.007	0.011	0.025	0.072	0.189	0.411	0.706	0.952	1.015	0.888	0.681	0.507	0.409	0.378	0.385	0.396	0.384	0.346	0.306	0.282	0.272	0.269	0.266	0.257	0.228	0.172	0.104	0.048	0.016	0.004	0.001	0.000	
# AG.CC
0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.006	0.009	0.011	0.011	0.012	0.020	0.046	0.109	0.242	0.446	0.653	0.762	0.735	0.632	0.539	0.502	0.527	0.591	0.639	0.617	0.530	0.428	0.350	0.298	0.264	0.244	0.231	0.208	0.162	0.101	0.048	0.017	0.004	0.001	0.000	
# AG.EE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.006	0.017	0.035	0.058	0.082	0.109	0.143	0.181	0.213	0.238	0.264	0.306	0.382	0.496	0.639	0.793	0.941	1.049	1.076	1.001	0.830	0.589	0.338	0.149	0.049	0.012	0.002	0.000	
# AG.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.010	0.038	0.129	0.358	0.773	1.276	1.615	1.593	1.272	0.876	0.569	0.383	0.287	0.240	0.202	0.152	0.095	0.048	0.022	0.011	0.008	0.008	0.010	0.009	0.007	0.003	0.001	0.000	0.000	0.000	0.000	
# AG.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.015	0.049	0.109	0.182	0.256	0.338	0.421	0.514	0.622	0.695	0.670	0.572	0.479	0.450	0.484	0.533	0.569	0.573	0.506	0.383	0.286	0.270	0.299	0.297	0.229	0.128	0.050	0.013	0.002	0.000	0.000	0.000	
# AG.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.010	0.034	0.083	0.143	0.179	0.170	0.148	0.172	0.263	0.364	0.402	0.376	0.345	0.360	0.437	0.561	0.663	0.682	0.669	0.747	0.899	0.931	0.728	0.411	0.164	0.046	0.009	0.001	0.000	
# AG.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.002	0.003	0.004	0.004	0.008	0.024	0.079	0.229	0.535	0.982	1.399	1.548	1.350	0.965	0.611	0.389	0.287	0.256	0.251	0.228	0.182	0.135	0.104	0.086	0.077	0.070	0.064	0.054	0.038	0.022	0.009	0.003	0.001	0.000	0.000	
# AG.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.013	0.024	0.031	0.032	0.038	0.065	0.121	0.209	0.323	0.436	0.512	0.541	0.546	0.547	0.543	0.534	0.529	0.523	0.494	0.434	0.365	0.328	0.342	0.388	0.427	0.439	0.419	0.354	0.244	0.129	0.049	0.013	0.002	0.000	
# AG.EC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.006	0.018	0.046	0.101	0.190	0.298	0.383	0.410	0.381	0.333	0.307	0.321	0.363	0.411	0.455	0.495	0.531	0.567	0.599	0.611	0.606	0.603	0.595	0.539	0.413	0.251	0.116	0.039	0.009	0.002	0.000	
# AG.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.008	0.015	0.020	0.027	0.053	0.114	0.216	0.358	0.516	0.635	0.660	0.591	0.491	0.416	0.384	0.394	0.446	0.512	0.538	0.512	0.467	0.437	0.428	0.428	0.415	0.365	0.275	0.166	0.076	0.025	0.006	0.001	0.000	
# AH.AA
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.005	0.008	0.014	0.029	0.078	0.209	0.468	0.823	1.119	1.181	0.995	0.707	0.467	0.321	0.247	0.217	0.220	0.247	0.283	0.310	0.324	0.323	0.308	0.282	0.248	0.209	0.162	0.107	0.055	0.021	0.006	0.001	0.000	
# AH.CC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.007	0.016	0.026	0.035	0.038	0.039	0.053	0.103	0.205	0.354	0.517	0.642	0.683	0.631	0.529	0.429	0.358	0.338	0.385	0.481	0.570	0.608	0.599	0.564	0.506	0.421	0.321	0.228	0.154	0.092	0.044	0.016	0.004	0.001	0.000	
# AH.EE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.019	0.051	0.093	0.120	0.119	0.099	0.080	0.081	0.114	0.181	0.279	0.408	0.572	0.755	0.923	1.041	1.085	1.042	0.929	0.776	0.589	0.374	0.182	0.064	0.015	0.002	0.000	
# AH.HH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.026	0.102	0.315	0.756	1.370	1.859	1.892	1.472	0.923	0.518	0.299	0.186	0.120	0.074	0.042	0.020	0.007	0.002	0.000	0.000	0.001	0.002	0.003	0.003	0.002	0.001	0.000	0.000	0.000	0.000	
# AH.HE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.006	0.027	0.077	0.140	0.178	0.187	0.225	0.328	0.494	0.673	0.776	0.742	0.602	0.436	0.322	0.309	0.407	0.558	0.652	0.626	0.538	0.455	0.362	0.256	0.195	0.177	0.139	0.077	0.027	0.006	0.001	0.000	0.000	
# AH.EH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.007	0.034	0.115	0.256	0.397	0.469	0.465	0.384	0.238	0.105	0.049	0.070	0.130	0.167	0.144	0.104	0.117	0.197	0.327	0.518	0.745	0.894	0.905	0.866	0.833	0.713	0.463	0.209	0.064	0.013	0.002	
# AH.HC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.019	0.070	0.200	0.438	0.745	0.985	1.056	1.006	0.940	0.870	0.757	0.607	0.455	0.328	0.234	0.175	0.155	0.164	0.172	0.152	0.116	0.091	0.084	0.077	0.056	0.030	0.011	0.003	0.000	0.000	0.000	
# AH.CH
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.003	0.011	0.027	0.047	0.059	0.067	0.094	0.181	0.355	0.590	0.791	0.844	0.715	0.502	0.344	0.302	0.338	0.401	0.467	0.518	0.531	0.487	0.403	0.326	0.296	0.300	0.292	0.253	0.199	0.139	0.077	0.031	0.008	0.001	
# AH.EC
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.013	0.046	0.121	0.234	0.363	0.473	0.511	0.457	0.373	0.338	0.342	0.330	0.304	0.323	0.410	0.517	0.584	0.600	0.593	0.593	0.606	0.599	0.533	0.393	0.221	0.089	0.025	0.005	0.001	
# AH.CE
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.005	0.014	0.026	0.041	0.075	0.154	0.291	0.437	0.500	0.440	0.331	0.266	0.273	0.353	0.508	0.683	0.781	0.776	0.733	0.691	0.629	0.549	0.480	0.406	0.295	0.166	0.069	0.021	0.004	0.001	0.000	
# AI.AA
